session_id,correct Q1,correct Q2,correct Q3,correct Q4,correct Q5,correct Q6,correct Q7,correct Q8,correct Q9,correct Q10,correct Q11,correct Q12,correct Q13,correct Q14,correct Q15,correct Q16,correct Q17,correct Q18
20100115263627904_q1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
20100115280917930_q1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1
20100115305016396_q1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1
20100115315902710_q1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1
20100115335165856_q1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
20100115435206280_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
20100115473315612_q1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1
20100115525255724_q1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1
20100115543803812_q1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1
20100116063285588_q1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1
20100116083868190_q1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1
20100116202427100_q1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1
20100116220746564_q1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
20100116221381640_q1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1
20100116280546140_q1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1
20100116312285904_q1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1
20100116350952972_q1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1
20100116372581536_q1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1
20100116391229504_q1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1
20100116393965132_q1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1
20100116433371412_q1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1
20100116512584180_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
20100116563055436_q1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
20100116563861676_q1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1
20100116571291350_q1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,1
20100116582869132_q1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1
20100117030964424_q1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1
20100117123192490_q1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1
20100117222271104_q1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1
20100117360763348_q1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,1,1
20100117442402230_q1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
20100117443322200_q1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
20100117464017880_q1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1
20100117554365464_q1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1
20100117591541532_q1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1
20100118035490200_q1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1
20100118090535520_q1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
20100118092453996_q1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
20100118244048120_q1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
20100118270811664_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
20100118543017772_q1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1
20100119133979216_q1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
20100119162080330_q1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1
20100119192145600_q1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
20100119434066850_q1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1
20100119450251140_q1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1
20100119465870440_q1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1
20100119592586696_q1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0
20100120094544984_q1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1
20100120164897560_q1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1
20100120244727410_q1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1
20100120380823228_q1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1
20100120382930000_q1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1
20100120422124110_q1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1
20100121032523120_q1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,0,1
20100122272408336_q1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1
20100123015065050_q1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1
20100207251982696_q1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,1,1,1
20100207525969576_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
20100207544276900_q1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1
20100207583171984_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
20100207584362790_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
20100208005768772_q1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
20100208090764680_q1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1
20100208140027224_q1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,0,1
20100208163077372_q1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1
20100208262652480_q1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1
20100208332760820_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
20100208335075936_q1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1
20100208341524588_q1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
20100208365572610_q1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1
20100208395963856_q1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1
20100208471163470_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
20100209011987780_q1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1
20100209032553930_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
20100209033283424_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
20100209041595510_q1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1
20100209050074108_q1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1
20100209051079012_q1,1,1,1,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1
20100209055089116_q1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1,0,1
20100209083651980_q1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,1,0,1
20100209102093296_q1,1,1,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0
20100209115952748_q1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1
20100209120881110_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
20100209171863964_q1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1
20100209173592804_q1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1
20100209191684264_q1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1
20100209215746300_q1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1
20100209285688990_q1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1
20100209301282730_q1,0,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1
20100209303717350_q1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
20100209371791908_q1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1
20100209414944160_q1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,0,1
20100209423871468_q1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1
20100209432685076_q1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
20100209442654932_q1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1
20100209454584624_q1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1
20100209470651750_q1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1
20100209481686544_q1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
20100209514133092_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
20100209553527736_q1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1
20100210035915200_q1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1
20100210060040160_q1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1
20100210075127012_q1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1
20100210135106010_q1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1
20100210160016240_q1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
20100210260014656_q1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1
20100210281763228_q1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
20100210283094150_q1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,1
20100210293027040_q1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1
20100210293197136_q1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1
20100210305363424_q1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,1
20100210333994556_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1
20100210351087120_q1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1
20100210373075410_q1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1
20100210413792560_q1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,1,1
20100210420926296_q1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
20100210445216532_q1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1
20100210452324736_q1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1
20100210481702436_q1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,1
20100210533671330_q1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1
20100210562283870_q1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1
20100210564048012_q1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1
20100210585549524_q1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1
20100211020622960_q1,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1
20100211053944570_q1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1
20100211060690730_q1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1
20100211085118416_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
20100211121053492_q1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
20100211150689012_q1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
20100211173326344_q1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
20100211200898944_q1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1
20100211210852856_q1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1
20100211215380732_q1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1
20100211241645776_q1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1
20100211245716244_q1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
20100211253173150_q1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1
20100211281630376_q1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1
20100211344685930_q1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1
20100211371475936_q1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
20100211382323040_q1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1
20100211382417492_q1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1
20100211421173170_q1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1
20100211430371096_q1,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1
20100211432649536_q1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,1
20100211462222760_q1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1
20100211531378948_q1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0
20100211570205056_q1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
20100211571406396_q1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1
20100211574783960_q1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1
20100211582805144_q1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1
20100212050800576_q1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1
20100212061723096_q1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20100212061985120_q1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1
20100212095239016_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
20100212133008130_q1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1
20100212140922700_q1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
20100212183407164_q1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1
20100212211957756_q1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
20100212240022480_q1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1
20100212242030410_q1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0
20100212260501024_q1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1
20100212283736120_q1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1,1
20100212300638140_q1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,1
20100212324245228_q1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1
20100212393197470_q1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,1
20100212405834360_q1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1
20100212422797730_q1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1
20100212462094680_q1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
20100212500418476_q1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1
20100212532459250_q1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
20100212541324824_q1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1
20100213063754024_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
20100213091065176_q1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,0
20100213101233660_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
20100213111734610_q1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1
20100213143880790_q1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1
20100213154500424_q1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
20100213172799304_q1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1
20100213175090564_q1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1
20100213181404636_q1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1
20100213190163210_q1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1
20100213241305544_q1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1
20100213243283010_q1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,1
20100213252264596_q1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20100213254720904_q1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,0,1,0,1
20100213263066652_q1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1,1,1
20100213274187580_q1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
20100213295001100_q1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1,1
20100213300509636_q1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1
20100213300913772_q1,0,1,1,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1
20100213324205440_q1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1
20100213325045104_q1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1
20100213362527460_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1
20100213375286176_q1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1
20100213380302576_q1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1
20100213382907436_q1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1
20100213383485820_q1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1
20100213404046830_q1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1
20100213405708116_q1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1
20100213432109132_q1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1
20100213463531164_q1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1
20100213472187916_q1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1
20100213491804424_q1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,1,1
20100213502927176_q1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1
20100213575000670_q1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1
20100214014284804_q1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
20100214035921210_q1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
20100214045520348_q1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
20100214072239340_q1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
20100214111707070_q1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1
20100214113878890_q1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
20100214155551184_q1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1
20100214194685024_q1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1
20100214203105550_q1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1
20100214210949920_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
20100214232829464_q1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,0,1
20100214275616070_q1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1
20100214281723092_q1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
20100214282097348_q1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,1
20100214285225424_q1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1
20100214292677810_q1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1
20100214293953340_q1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1
20100214313600370_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
20100214355400680_q1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
20100214390089932_q1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1
20100214402165500_q1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1
20100214455154788_q1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1
20100214552302680_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
20100214582384120_q1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1
20100215033208692_q1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,1
20100215135044660_q1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1
20100215260527524_q1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1
20100215281251564_q1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1
20100215283932510_q1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1
20100215305373924_q1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1
20100215321524424_q1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1
20100215330750290_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
20100215344879850_q1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0
20100215393480970_q1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1
20100215410296856_q1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
20100215431996840_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
20100215495298904_q1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1
20100215513290430_q1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1
20100215514363996_q1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1
20100216003610868_q1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
20100216033884020_q1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1
20100216063348280_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
20100216144092944_q1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1
20100216311459110_q1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1
20100216323445964_q1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1
20100216352217850_q1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,1
20100216352368660_q1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1
20100216352581310_q1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1
20100216481478136_q1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1
20100216501616096_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
20100216532259820_q1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1
20100216555719172_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
20100217053697708_q1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1
20100217074338900_q1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1
20100217114329816_q1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1
20100217155864136_q1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1
20100217363309880_q1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1
20100217505765570_q1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1
20100217513930164_q1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1
20100217570632264_q1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0
20100218033279496_q1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1
20100218272025190_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0
20100219143371764_q1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1
20100220002092344_q1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0
20100220033012664_q1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
20100220100625770_q1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1
20100220160196090_q1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1
20100220482525630_q1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,1
20100220575696256_q1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1
20100221154871710_q1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1
20100221443309620_q1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1
20100305412835750_q1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1
20100306151955890_q1,0,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1
20100307115476970_q1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1
20100307160395410_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
20100307220961724_q1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1
20100307271312670_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
20100307320242960_q1,0,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1
20100307371130370_q1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,1
20100307415769344_q1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1
20100307482249544_q1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1
20100308065207016_q1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1
20100308090223200_q1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1
20100308125456576_q1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,1
20100308180527310_q1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
20100308245811950_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
20100308255503228_q1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1
20100308334567824_q1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
20100308335578530_q1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
20100308372642200_q1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0
20100308381327090_q1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1
20100308384707580_q1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1
20100308390755890_q1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1
20100308393456124_q1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1
20100308415294944_q1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0
